reviews,sentiment
"Worked great initially, long range, sounded good. But the multi-function button started sticking after about a month of use. Headphones would boot up and go straight into settings menu over and over again. When they did boot up normally, the would constantly pause and un-pause tracks.<br /><br />I contacted customer support at SOL REPUBLIC and got an automated email response. Followed by nothing, I waited several weeks, and replied to ask if support would be forthcoming, still nothing.<br /><br />Buyer beware, their warranty is worthless.",0.0
"DP2DVI2 Cable was dead on arrival. Monitor was not recognized by PC. Substituted a known good adapter, Lenovo P/N 43N9160, to confirm the integrity of the Display Port, the DVI cable, and the monitor; all worked good with the Lenovo adapter. I had ordered a StarTech Diplay port to HDMI adapter 1 year ago and it worked fine. I have ordered another Lenovo adapter on Ebay. I would have rated this item as zero stars or minus 3 stars if that option was available on Amazon's review system.",0.0
Worked fine the first time i paired it with my iPhone. After that I couldn't pair it again and the info that came with it was totally useless.,0.0
Not the best sounding amplifier,0.0
"My 12 year old son used this MP3 player for a little over a month and now it is totally not working.  Buttons won't do anything. It was difficult to figure out - buttons didn't do what they said they should, but we manged to work around them.  Now nothing.  Not a good purchase.",0.0
Intermittent operation right out of the package. Decided to make one myself at work and made it longer as well. Returned and money refunded.,0.0
"Recived monitor, screen was kinda wonky i cant describe it but the colors werent right in some areas, the main issue though is the avi cord had the video cord already cut by what appears to be a knife or scissors. I cant use this for what i intended now. I believe i have received a used unit. buyer beware",0.0
"These are junk.  I've gone through 2 pairs in 3 months. The first pair broke (came apart), the second part stopped playing music out of the right ear bud after 2 weeks of use.  Will be looking for other headphones.  I guess you get what you pay for...",0.0
"Really liked these headphones... Good sound, comfort, style, usability, and price. Plastic headband seemed a little flimsy, but it didn't break or anything.<br /><br />My problem is that in less than 30 days of daily usage, the left ear cup stopped producing sound, right in the middle of use. There is no apparent damage to the headphones. After digging through some of the other reviews, this seems to be a common occurrence.",0.0
Its called a remote for a streaming stick but in the description it says it won't work with a roku stick. It cost $34? You can buy a whole package for a few bucks more. Ridiculous price. Lost your remote? Download the Roku remote app onto your phone and use that. it works great. These people have to be Chinese. http://localhost:8081/home/,0.0
This did not work in our remote area.  I could not get the signals in the distance that this product said I could reach.,0.0
It doesn't work...at all...but sadly we waited too long to try it so it is not returnable.,0.0
Did not work and having to send it back.,0.0
"I bought a pair of these as they were highly praised in several reviews as the best under $20. Which really is saying that out of all the crappy earphones out there these may be the least crappy.<br />These were intended to replace the original earphones that came with my iPhone. The reviews led me to believe these will be superior to Apple's. What a disappointment! The sound is so terribly poor! No definition, no clarity in either highs or lows! They're also cheaply made of low quality materials so I don't know how long they'll last.<br />Better save your money and buy Apple's originals or something similar. There is a reason they cost as much as they do but you'll have no regrets.",0.0
i would love to give it a zero. Stopped working after less than 2 months.,0.0
Don't know how to make a music file and download it.  And.I don't know what kinds.of charger I might need,0.0
"I just received these, plugged into my phone, and the sound is coming over the phone.  The morons that made the plug have put too much rubber around it, so I need to pare it down to fit in the case around my phone (SPIGEN).  This is just dumb.  The Sony MDR-A35 had a slimmer jack which didnt have these issues",0.0
Bought 2 times and both the times it damaged on arrival. Such a waste of time.,0.0
